X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,LANGUAGE
"2,065603238,""-2,825503638"",""-0,8417360467"",""8,050973782"",""-3,925179876"",""7,809343814"",""-9,710398835"",""7,119289477"",""-0,5379871048"",""-9,266219422"",""4,257340438"",""-0,7860788993"",FALSE"
"7,431262138,""-3,711099926"",""-0,3601679202"",""3,869133667"",""-8,228539238"",""10,6361917"",""-13,48268633"",""4,417115019"",""0,6228081266"",""-1,434303876"",""5,317209219"",""-8,697709238"",FALSE"
"1,540149056,""-7,160007332"",""3,778772574"",""6,718809975"",""-9,347319757"",""8,090564436"",""-11,77547307"",""3,11817182"",""-0,3573298588"",""-4,251421169"",""-0,9373704834"",""-5,712351473"",FALSE"
"10,17641645,""-8,272812901"",""5,810419117"",""7,394713264"",""-11,58612727"",""10,05114236"",""-7,989370048"",""9,567757171"",""-3,167443622"",""-11,42917794"",""7,31659197"",""-2,582566227"",FALSE"
"11,9270535,""-10,77345984"",""6,575887794"",""8,153576338"",""-5,505326052"",""14,29597123"",""-11,39687928"",""4,593266322"",""0,0007014261895"",""-5,430001601"",""4,872316036"",""-7,151153542"",FALSE"
"6,352581318,""1,371860934"",""-2,222922753"",""6,041201336"",""-8,617572643"",""9,719259012"",""-10,32586884"",""5,702149291"",""1,229226734"",""-4,141288441"",""2,926394389"",""-5,406459375"",FALSE"
"5,777123369,""1,749341283"",""1,844065562"",""11,29798315"",""-9,90638936"",""7,948936064"",""-8,283450562"",""2,659755826"",""0,1521724141"",""-3,897264563"",""-0,9145255681"",""-2,923871557"",FALSE"
"4,296572005,""-0,4587977455"",""-0,04884880497"",""6,01817045"",""-8,964382021"",""11,69694907"",""-7,793669977"",""4,374992522"",""-1,390764683"",""-4,350247385"",""2,274858832"",""-4,059551038"",FALSE"
"9,803576775,""-4,485605171"",""9,092753483"",""12,23694006"",""-9,27652351"",""9,972296239"",""-14,0033464"",""6,099329437"",""-0,4208917124"",""-9,935105765"",""2,556850703"",""-5,88719697"",FALSE"
"12,44029597,""-4,70540956"",""3,62772196"",""11,87767188"",""-9,409796671"",""10,4410476"",""-8,150372438"",""9,492963594"",""-0,08124586671"",""-9,736503898"",""3,252667949"",""-5,966581154"",FALSE"
"1,917804269,""-2,916444425"",""2,328218602"",""3,683352418"",""-6,599977409"",""11,62481194"",""-12,17079931"",""6,502104917"",""-2,029338006"",""-3,048113658"",""3,764479812"",""-6,623061028"",FALSE"
"4,880256098,""-6,572686225"",""2,147215329"",""9,644647153"",""-6,495991205"",""10,60343114"",""-9,646614101"",""1,909164536"",""-0,1867673952"",""-4,03675461"",""3,214643114"",""-5,445381991"",FALSE"
"10,22468456,""-5,846953698"",""1,579329809"",""11,07319234"",""-6,740058643"",""13,60030701"",""-8,348545821"",""4,256033408"",""-1,076253289"",""-7,462050165"",""4,024938335"",""-0,636634302"",FALSE"
"3,351775006,""-4,94108279"",""4,883644052"",""8,921826976"",""-9,499665179"",""8,603317506"",""-10,35193646"",""5,430497609"",""-1,86147581"",""-2,847879685"",""2,569424344"",""-5,344379617"",FALSE"
"1,945426682,""-3,540712816"",""2,539823005"",""6,418167874"",""-5,043785414"",""11,46870432"",""-9,306622169"",""6,010699347"",""0,510748837"",""-1,173176797"",""4,020204256"",""-5,790278258"",FALSE"
"4,300412688,""-4,493086355"",""-1,164146084"",""9,914117668"",""-6,924050355"",""9,733888859"",""-8,321594489"",""3,439366367"",""0,1328504283"",""-2,573591204"",""2,511256212"",""-5,500150842"",FALSE"
"-2,880822691,""2,407136093"",""-0,8173249422"",""3,176672677"",""-4,951862547"",""10,1084416"",""-12,87307515"",""6,805537976"",""-1,618936068"",""-1,804693352"",""4,219988653"",""-4,777442438"",FALSE"
"2,495829768,""-1,875598442"",""1,982668698"",""6,652936036"",""-6,108521101"",""12,4220835"",""-9,261299615"",""5,136994708"",""-0,1086263045"",""-1,123193233"",""3,367769742"",""-1,504671832"",FALSE"
"5,001142984,""-4,331843666"",""4,761263529"",""4,156639323"",""-11,01575979"",""10,55865031"",""-10,96935057"",""4,259904078"",""-0,7986649451"",""-5,808902147"",""-1,386995841"",""-3,862958837"",FALSE"
"2,462373301,""-0,4019844166"",""-1,31542001"",""7,096387386"",""-9,708779021"",""7,501631099"",""-9,610043522"",""2,721599397"",""0,6083309048"",""-4,751264444"",""0,5836452218"",""-1,787141287"",FALSE"
"7,597609511,""-6,090543326"",""1,139394809"",""4,066776738"",""-10,11944727"",""10,73707873"",""-10,28935563"",""2,704530965"",""-1,934969634"",""-6,056620607"",""2,098567462"",""-5,415127323"",FALSE"
"6,267088775,""-4,227738028"",""7,227740803"",""10,06941813"",""-6,953870581"",""9,38477051"",""-15,34153811"",""6,718533216"",""-0,4509515619"",""-7,177585245"",""2,53871289"",""-3,550536167"",FALSE"
"7,077973162,""-7,265477398"",""9,47413567"",""9,068400936"",""-8,417684082"",""12,10456876"",""-13,27293918"",""3,462327081"",""-1,225247144"",""-5,04044416"",""2,291653101"",""-5,847239467"",FALSE"
"0,5475749309,""-1,779380817"",""2,805631447"",""3,532427788"",""-9,348983444"",""9,281654235"",""-9,933611997"",""6,936922471"",""-1,430531539"",""-2,375791955"",""0,3560825759"",""-6,67672974"",FALSE"
"-0,7187437455,""0,8271856137"",""-1,639385469"",""7,281519363"",""-3,61413106"",""11,56263032"",""-10,30514257"",""6,611683138"",""-0,8430886949"",""-0,888523684"",""4,410074606"",""-4,401425675"",FALSE"
"-3,763313384,""-2,390785493"",""1,255305835"",""3,707946866"",""-2,490522508"",""11,27478414"",""-11,63149429"",""3,267752883"",""-1,624154697"",""-1,176987866"",""3,384410771"",""-4,535772104"",FALSE"
"3,239860817,""-2,494602889"",""2,120337362"",""7,515237469"",""-4,825250495"",""13,63784978"",""-9,382526169"",""5,280039955"",""-0,7003772292"",""-2,043679741"",""4,37617712"",""-1,797158495"",FALSE"
"-0,6046829018,""-6,917134867"",""5,041063336"",""9,041541032"",""-6,151565903"",""8,941550268"",""-8,98887147"",""6,992821393"",""0,9174997339"",""-3,362390594"",""0,3116812018"",""-7,100990617"",FALSE"
"-1,076763802,""-4,752122935"",""0,6664152393"",""7,225036767"",""-5,819890691"",""8,549172875"",""-10,8898399"",""4,952465039"",""0,2794336199"",""-2,338553226"",""1,371108006"",""-5,002484023"",FALSE"
"1,467842414,""-1,744846937"",""-2,250642761"",""12,38932639"",""-0,8058816461"",""7,391663959"",""-10,84301932"",""5,400014095"",""-1,193481628"",""-8,291843621"",""3,326060591"",""-3,761010046"",FALSE"
"5,342274308,""-6,55693114"",""2,967670425"",""14,34873277"",""0,1780663122"",""9,9689713"",""-11,45828619"",""7,310797626"",""-0,6105399785"",""-9,096620341"",""6,342750192"",""-6,091090398"",FALSE"
"6,744082664,""-5,688920291"",""6,546788659"",""9,000183182"",""-6,924963401"",""11,71076571"",""-12,37438845"",""6,169878859"",""-0,5447466544"",""-6,019237001"",""1,358559495"",""-6,356441308"",FALSE"
"14,79696134,""-4,550371507"",""1,193711713"",""11,27737214"",""-11,59730507"",""11,49654396"",""-8,326996818"",""4,807786275"",""3,431619637"",""-9,100934536"",""5,738491167"",""1,079621711"",FALSE"
"11,01036733,""-7,384442995"",""1,917492933"",""14,13785699"",""-7,562775597"",""8,674801716"",""-7,466132772"",""6,909112015"",""1,764771717"",""-3,516485101"",""8,48525642"",""-7,841632552"",FALSE"
"6,121155739,""-2,935378785"",""0,005307308308"",""6,866386938"",""-6,244676727"",""12,76751208"",""-10,15221493"",""4,508178114"",""0,718448882"",""-3,398219041"",""3,101450606"",""-2,967535269"",FALSE"
"-3,250506597,""-0,3738244111"",""-1,004004308"",""6,721493603"",""-3,066006062"",""11,05199166"",""-11,30412743"",""5,865989335"",""-0,9952399909"",""-2,055192404"",""3,644763202"",""-4,187233831"",FALSE"
"10,94172652,""0,07143615525"",""-6,186583016"",""8,962096804"",""-7,445359983"",""10,13078871"",""-7,781156428"",""2,679867743"",""-0,4576365472"",""-0,644577161"",""3,199741406"",""-5,900775729"",TRUE"
"8,388546572,""-12,2900293"",""10,62075575"",""3,5474045"",""-8,705811497"",""12,03349482"",""-13,42302848"",""3,889511797"",""2,049757224"",""-6,00471042"",""0,5578509516"",""-5,038838302"",TRUE"
"13,2538366,""-2,465802756"",""5,952470608"",""6,527350053"",""-8,019856324"",""16,38796832"",""-10,18908092"",""-0,2029509838"",""3,75336546"",""-0,486059069"",""-0,3823934263"",""-6,742271572"",TRUE"
"6,95643204,""-6,417531136"",""7,463313559"",""8,572788658"",""-6,798960738"",""9,83744648"",""-12,15169479"",""3,327673474"",""0,06209744512"",""-1,523553876"",""5,012980427"",""-6,635311021"",TRUE"
"8,83230972,""-1,560250008"",""-0,779165146"",""5,791805982"",""-9,747723907"",""10,74127045"",""-7,475309418"",""7,081552346"",""-2,180105946"",""-4,058376571"",""4,30408814"",""-7,824542077"",TRUE"
"4,472245874,""0,3240764737"",""0,6126932762"",""8,097390255"",""-9,313360902"",""9,822207842"",""-8,027684259"",""5,241875584"",""-0,452850281"",""-2,964844608"",""4,934948788"",""-3,306123216"",TRUE"
"4,10042557,""-5,955527476"",""4,930803112"",""10,01550811"",""-5,519942968"",""11,82453167"",""-10,73964711"",""3,6143456"",""-0,4546333756"",""-4,408751575"",""5,142857365"",""-2,857503568"",TRUE"
"4,411311546,""-4,159094498"",""3,627342737"",""4,959756841"",""-6,732682868"",""15,70089778"",""-12,48850086"",""5,405433277"",""1,520208341"",""-3,273030845"",""5,759186657"",""-1,036108203"",TRUE"
"12,57055743,""-12,04236071"",""1,069437817"",""8,339896655"",""-8,707852878"",""8,936830534"",""-12,41698978"",""4,021825202"",""2,098533421"",""-3,051761671"",""5,820740015"",""-4,272897594"",TRUE"
"5,22607178,""-6,511313629"",""12,65716937"",""-2,558774591"",""4,43780503"",""1,283775519"",""-3,420023455"",""3,142726291"",""-8,380774475"",""12,87290366"",""-6,217580067"",""3,812828223"",TRUE"
"2,894264854,""-2,64964226"",""2,208246668"",""5,282577462"",""-7,497973756"",""11,80191575"",""-9,901516294"",""3,632565292"",""-0,4737999542"",""-1,83283668"",""5,048368894"",""-3,717765483"",TRUE"
"4,098087061,""-4,986877733"",""-2,034752472"",""7,484954942"",""-5,910775532"",""11,70767755"",""-11,59973882"",""2,187900837"",""2,012870316"",""-2,444596982"",""5,07404796"",""-1,293022073"",TRUE"
"14,9107845,""-3,898909744"",""0,631659149"",""10,92597258"",""-6,840703925"",""12,94133764"",""-10,77774184"",""2,937486464"",""2,33092414"",""-7,24927794"",""-1,424110633"",""-6,15461039"",TRUE"
"-4,036821261,""-5,016739051"",""3,482331121"",""0,0619463717"",""2,803447212"",""5,909159649"",""-6,656032288"",""10,42675971"",""-8,527501112"",""7,813613015"",""-0,7459752484"",""-1,64669748"",TRUE"
"14,93381223,""-3,827265188"",""1,300464252"",""8,764476106"",""-12,18266198"",""11,17719657"",""-7,610695517"",""2,252699423"",""1,236896968"",""-6,273333176"",""0,2889016993"",""-6,150861394"",TRUE"
"15,10306939,""-7,412873123"",""4,028927327"",""11,19904768"",""-2,839800112"",""18,49061787"",""-15,3656653"",""-1,087676876"",""4,430064028"",""-3,183099886"",""0,1983487287"",""-11,07332008"",TRUE"
"5,077563819,""-5,482132991"",""0,3127141999"",""9,662787561"",""-6,881830152"",""10,85024777"",""-8,664003795"",""3,954594865"",""1,612046139"",""-3,166348553"",""3,555526378"",""-0,25075882"",TRUE"
"7,070419845,""-4,252512338"",""-0,8480993245"",""8,595417922"",""-7,985975355"",""8,652675498"",""-9,532364639"",""3,938594688"",""0,2455126177"",""-1,967759412"",""2,934033549"",""-4,80699336"",TRUE"
"2,116909185,""-4,441481926"",""5,350392365"",""3,675395543"",""2,715876144"",""3,682670379"",""-4,500850106"",""11,79856453"",""-12,03100532"",""7,566142089"",""-0,6060099848"",""-2,245128665"",TRUE"
"16,66587452,""-4,76144404"",""0,034878914"",""8,791058781"",""-8,973375916"",""15,52538547"",""-8,908440338"",""0,08002457199"",""2,065169538"",""-4,913032241"",""0,1772895252"",""-7,324994139"",TRUE"
"5,58483058,""-4,220977988"",""0,3198588621"",""11,33734153"",""-5,641401816"",""11,26326458"",""-9,859561663"",""2,512328715"",""-0,478526333"",""-0,9318079796"",""3,927747191"",""-6,953570905"",TRUE"
"6,795298692,""-6,0251558"",""1,902296997"",""8,449815887"",""-7,509444252"",""12,42664788"",""-8,441434022"",""3,220505434"",""1,491267981"",""-4,457655091"",""2,181343218"",""-1,669451855"",TRUE"
"6,793244315,""-9,525614204"",""2,866154648"",""9,553371599"",""-7,350891181"",""9,678304327"",""-12,86596616"",""2,128109269"",""1,810236408"",""-3,342538752"",""6,94625318"",""-2,801749918"",TRUE"
"9,557785722,""-6,166311073"",""1,611350878"",""5,228313892"",""-10,55189315"",""10,70153463"",""-9,773060502"",""6,775465329"",""-0,5480793942"",""-6,050147308"",""4,085027759"",""-5,539877883"",TRUE"
"9,322440379,""-6,613468641"",""15,54593679"",""-0,6920657394"",""1,894247459"",""-1,774043915"",""-3,179173294"",""4,184236449"",""-7,829252244"",""10,86265464"",""-13,66410397"",""3,627803415"",TRUE"
"0,4588474122,""-0,6252234695"",""5,496352437"",""2,702550995"",""4,72656039"",""5,724105382"",""-5,982080026"",""12,06219839"",""-11,02811472"",""9,934408291"",""0,798224094"",""-5,117655128"",TRUE"
"5,957769424,""-3,266849994"",""2,724708706"",""12,45911677"",""-7,911121049"",""8,423608943"",""-9,145672168"",""2,389583816"",""0,132817537"",""-0,9990434498"",""2,907067055"",""-5,476550617"",TRUE"
"-3,428464391,""0,4985857704"",""2,927500012"",""-1,744326606"",""5,41241283"",""4,533948353"",""-7,290035199"",""9,005949799"",""-7,488951145"",""6,693622821"",""0,135648075"",""-1,029959418"",TRUE"
"16,32356276,""-7,222595542"",""0,1370421398"",""12,31690077"",""-7,351448323"",""10,07704142"",""-6,311999997"",""2,376125898"",""-2,728081259"",""-7,088510573"",""6,688716547"",""-5,114983587"",TRUE"
"3,681924216,""-0,2806190887"",""-1,417688763"",""5,975279712"",""-6,946810795"",""11,70415858"",""-8,417539079"",""5,178601296"",""1,747783712"",""-1,512083451"",""4,126741436"",""-0,3340099878"",TRUE"
"5,178245481,""-5,04940136"",""5,980721109"",""10,56253089"",""-8,000219587"",""10,34058427"",""-11,53076578"",""5,072530498"",""2,297953568"",""-2,365442861"",""4,622242335"",""-5,539079752"",TRUE"
"7,023109276,""-4,126655953"",""1,526364344"",""11,46345524"",""-6,599501444"",""8,824020529"",""-9,90976116"",""5,295494258"",""-0,3267337344"",""-3,447702816"",""3,317457627"",""-7,80656478"",TRUE"
"1,385890522,""-8,406979902"",""12,94465835"",""-7,741649486"",""7,308069345"",""-3,528963852"",""-4,384421751"",""3,091482274"",""-8,624363404"",""11,02760009"",""-7,660359598"",""3,715821287"",TRUE"
"-3,390576769,""-2,429273538"",""4,178026466"",""-5,013314672"",""4,753485652"",""2,70238691"",""-4,941421841"",""7,410936503"",""-8,134860331"",""6,092193587"",""-1,946706101"",""2,146878419"",TRUE"
"7,043652896,""-4,354383697"",""1,624723684"",""11,07512753"",""-8,160901082"",""9,670033716"",""-5,20494598"",""4,994840159"",""1,165409581"",""-0,6705488989"",""4,574027183"",""-2,458917263"",TRUE"
"9,919715389,""-9,496241049"",""3,255712241"",""9,263470727"",""-10,74490287"",""8,111948311"",""-7,139746804"",""3,510051022"",""-0,6566070602"",""-4,831602708"",""5,768929727"",""-0,373324393"",TRUE"
"11,88534693,""-6,609936662"",""-1,644534832"",""15,12757826"",""-5,315169966"",""9,221284629"",""-8,421260753"",""1,571157408"",""0,6413656064"",""-3,271408462"",""7,051251476"",""-3,250686703"",TRUE"
"6,027467738,""-4,932850514"",""15,63087581"",""-0,7416493481"",""5,298756308"",""1,032338018"",""-4,786869455"",""4,52925989"",""-6,493262297"",""10,27583714"",""-11,12120499"",""1,781394585"",TRUE"
"13,12666476,""-1,172026078"",""0,1270944037"",""11,91670431"",""-6,174788005"",""17,24734544"",""-6,471181791"",""1,51460366"",""3,031349304"",""-2,826159797"",""1,264951014"",""-7,100501503"",TRUE"
"8,689474955,""-6,863668403"",""-0,7833963354"",""8,685747345"",""-8,130607118"",""8,85132929"",""-9,931360939"",""3,009161471"",""0,306991447"",""-4,795813711"",""5,040169704"",""-1,852318337"",TRUE"
"0,5638121928,""-3,280834431"",""1,989954851"",""6,174795282"",""-7,298775095"",""11,19794247"",""-8,340236198"",""4,356870495"",""-0,3562522388"",""-1,164701137"",""3,540124387"",""-2,501448311"",TRUE"
"14,79078953,""-9,22038306"",""5,9062641"",""12,0081233"",""-7,222838202"",""8,156371077"",""-10,77516821"",""5,459876328"",""2,250660923"",""-3,14241053"",""3,322537116"",""-13,72410306"",TRUE"
"-2,285886402,""-6,072985227"",""4,000781882"",""-0,4572509502"",""2,277981231"",""2,285331465"",""-7,506951893"",""10,24398276"",""-6,959334219"",""5,646808619"",""-1,419722906"",""1,682864893"",TRUE"
"13,48144211,""-12,284601"",""3,146706296"",""13,42255018"",""-6,193091419"",""8,689716984"",""-8,856468109"",""1,483225775"",""-0,3659431953"",""-4,270218576"",""7,801054076"",""-2,859277792"",TRUE"
"6,636765031,""-6,544701534"",""-0,7516256506"",""10,80861211"",""-6,316876847"",""11,58899521"",""-9,46827194"",""4,535201995"",""1,365152669"",""-2,929477582"",""4,209298174"",""0,4848167461"",TRUE"
"-2,112733149,""-0,03894460959"",""1,173895834"",""1,263631834"",""4,817348257"",""7,840458684"",""-5,706838232"",""12,28572072"",""-11,63206959"",""5,828790471"",""1,643919909"",""-4,657571134"",TRUE"
"9,807734556,""-14,97296242"",""6,478847879"",""2,358279005"",""-10,33200583"",""11,81020584"",""-12,29681764"",""0,2320751333"",""0,2222827214"",""-4,010952365"",""1,933365001"",""-4,288196527"",TRUE"
"1,232130853,""-7,880853449"",""4,711392608"",""2,748394701"",""1,919381115"",""4,201416045"",""-8,153900743"",""13,3606286"",""-8,516980001"",""6,116966617"",""0,6653954516"",""-2,757250639"",TRUE"
"4,833420391,""-7,23630608"",""3,527371104"",""8,185430104"",""-6,582588188"",""12,41935952"",""-9,918684969"",""3,350327076"",""-0,5032654272"",""-3,206886681"",""4,302778814"",""-2,804224322"",TRUE"
"3,386937631,""-3,624867067"",""2,844742864"",""7,858070265"",""-5,491475108"",""9,556284487"",""-11,20621773"",""3,797095683"",""-0,4257203668"",""-0,3778995468"",""4,158883364"",""-5,372139103"",TRUE"
"4,149147969,""-3,914144599"",""1,209079802"",""11,03640523"",""-6,531176766"",""10,9800045"",""-10,97578359"",""1,864847735"",""1,506165265"",""-1,506037401"",""-0,1454788065"",""-4,576489864"",TRUE"
"9,793648088,""-7,367836075"",""2,719999186"",""4,700873906"",""-7,121494515"",""10,788888"",""-12,87440791"",""4,67531383"",""-2,013391091"",""-3,815282834"",""4,410063437"",""-9,620562044"",TRUE"
"9,530157567,""-4,897613617"",""-3,150075674"",""7,804680204"",""-7,482346652"",""12,05788376"",""-8,698942572"",""0,8830588078"",""0,8391504115"",""-3,666771546"",""5,657902953"",""-1,770537178"",TRUE"
"0,1597788279,""-1,332348266"",""2,450546764"",""7,386980877"",""-4,630167353"",""10,41267883"",""-11,69587604"",""3,497472955"",""0,09610345058"",""-1,98875445"",""0,9897824691"",""-4,628566738"",TRUE"
"4,799053752,""-6,245275379"",""6,898824956"",""6,102543144"",""-7,057811121"",""14,11224758"",""-11,00944711"",""3,134385013"",""-0,6299330637"",""-2,914972863"",""2,712781489"",""-5,739361875"",TRUE"
"7,684192629,""-7,162804883"",""2,720459707"",""7,488471539"",""-8,619517405"",""9,110788634"",""-9,630700162"",""5,577506494"",""-0,7089729423"",""-4,286375563"",""4,091320193"",""-6,395419551"",TRUE"
"5,962641956,""-3,28820137"",""0,4811167464"",""9,509572777"",""-3,757900662"",""11,4462106"",""-11,87428523"",""4,689610097"",""2,493880116"",""-5,100761336"",""4,6367324"",""-3,393695107"",TRUE"
"14,11472604,""-13,16440737"",""3,753059159"",""8,166042238"",""-9,8109159"",""10,54516489"",""-10,55592181"",""1,62041898"",""1,627120263"",""-5,083871172"",""4,808197858"",""-6,742841352"",TRUE"
"4,234607283,""-8,9501883"",""14,47287623"",""-2,537080536"",""5,753153678"",""1,054263184"",""-4,773471903"",""4,736705356"",""-9,211986857"",""12,5568509"",""-6,749499318"",""0,7278700156"",TRUE"
"6,151773481,""-5,769965771"",""0,4785733383"",""8,650468652"",""-7,300468454"",""10,26431387"",""-10,81131105"",""1,842315105"",""0,2647903913"",""-2,796694722"",""7,08795297"",""-0,6796580623"",TRUE"
"3,548871445,""-0,5098417065"",""3,152710726"",""8,598209024"",""-8,659208604"",""9,414464092"",""-8,755968762"",""4,648708995"",""1,336221708"",""-2,813602012"",""1,157400425"",""-5,071265965"",TRUE"
"9,065633626,""-3,886366141"",""1,053864919"",""9,345589261"",""-7,647566633"",""9,779673791"",""-10,96299314"",""3,989067987"",""-1,772583395"",""-3,88170719"",""1,586300516"",""-9,074712797"",TRUE"
"8,362028098,""-11,63856791"",""8,298673928"",""3,069835699"",""-10,65349253"",""11,53843748"",""-12,21294121"",""4,057471567"",""2,967134214"",""-4,070457119"",""-0,3823889702"",""-4,89073161"",TRUE"
"2,542444485,""-6,65370519"",""7,42764596"",""4,587580566"",""7,471645785"",""3,951850811"",""-5,51646916"",""13,84608276"",""-14,84292514"",""9,292236129"",""0,002088598551"",""-7,054687655"",TRUE"
"3,301744928,""-2,014822598"",""2,7773881"",""9,45735969"",""-6,692003159"",""13,36650681"",""-9,186021113"",""4,477408479"",""-0,04550854618"",""-1,460349261"",""3,566679465"",""-3,122180052"",TRUE"
"10,76360623,""-11,58151997"",""7,967727437"",""11,88192173"",""-7,513238602"",""10,86144445"",""-11,76420159"",""5,862978381"",""-0,1413784421"",""-5,868718804"",""1,48230364"",""-11,02909214"",TRUE"
"12,8185537,""-8,013744635"",""-0,9736386725"",""14,51076522"",""-4,295991118"",""12,88095977"",""-6,526779708"",""2,059490721"",""-0,7380200068"",""-4,860301985"",""6,942571157"",""-2,120871729"",TRUE"
"-2,76571765,""-5,550450925"",""4,391976934"",""-0,904437719"",""3,74290193"",""4,970763614"",""-5,68366282"",""9,759021264"",""-15,04918477"",""8,052727192"",""1,675089763"",""-4,807363971"",TRUE"
"9,991757538,""-0,3328127867"",""1,405033104"",""10,35098649"",""-11,01935174"",""10,22729762"",""-6,442390374"",""5,233101107"",""-2,447897224"",""-3,396777004"",""4,783001133"",""-5,662301902"",TRUE"
"11,38051263,""-8,202688627"",""2,029268299"",""4,254328624"",""-11,06252528"",""9,994484187"",""-11,83352261"",""5,144078826"",""-1,205391446"",""-4,791498067"",""6,244781332"",""-6,287342899"",TRUE"
"7,712951332,""-6,611719759"",""8,709022848"",""-1,734318299"",""0,6248512516"",""3,65953808"",""-4,622168822"",""4,30340712"",""-9,296031616"",""12,14030456"",""-8,007387666"",""2,530420554"",TRUE"
"0,5048133667,""-2,257810351"",""4,416170499"",""2,739469769"",""3,472954046"",""4,329427755"",""-6,965270059"",""9,892016646"",""-7,292237798"",""8,078870418"",""-1,341999141"",""-2,143804017"",TRUE"
"13,87021043,""-8,639045055"",""2,75093128"",""14,28185662"",""-6,774120078"",""10,01786884"",""-6,130686046"",""3,588360726"",""-0,9238783404"",""-5,498327754"",""6,260380447"",""-2,781181536"",TRUE"
"0,04085460175,""0,3168182707"",""0,2509992367"",""3,472232495"",""5,735025561"",""7,747357125"",""-8,68986263"",""9,950113595"",""-9,66825604"",""8,327593526"",""1,048889497"",""-4,548653512"",TRUE"
"3,627142835,""-2,128628559"",""3,761608243"",""10,18337085"",""-7,404461121"",""10,50044484"",""-11,75054974"",""5,921767307"",""0,6046299043"",""-3,865956541"",""3,85404339"",""-4,151059701"",TRUE"
"9,129808407,""-12,40536862"",""3,325749416"",""7,323632718"",""-9,109755362"",""9,821983776"",""-9,596763026"",""3,263239313"",""3,363116236"",""-2,209721022"",""2,216323566"",""-4,727783462"",TRUE"
"0,8203015484,""-3,262801759"",""4,156583682"",""9,442707226"",""-4,754528866"",""10,0077341"",""-9,918584462"",""4,600878054"",""0,2038107478"",""-1,212307227"",""1,288138855"",""-5,08674568"",TRUE"
"9,220340662,""0,6665972132"",""-0,6059096149"",""3,76863963"",""-10,68272128"",""11,17041733"",""-7,008735506"",""7,770188253"",""-1,872768493"",""-3,419988761"",""2,900203438"",""-8,461437687"",TRUE"
"5,374063322,""-5,37513361"",""3,224476035"",""10,97517414"",""-8,080578542"",""7,119691084"",""-10,68342741"",""6,284036257"",""1,206348951"",""-3,719948114"",""1,581147609"",""-6,631975237"",TRUE"
"14,61680624,""-8,417434027"",""3,79658045"",""10,88457169"",""-9,830611021"",""12,01949503"",""-10,38291797"",""1,381595945"",""1,672178415"",""-6,745244268"",""1,821343466"",""-7,726161126"",TRUE"
"3,361291032,""-6,515763936"",""4,054172148"",""4,792375178"",""-9,600579749"",""11,43266382"",""-8,604160219"",""4,337345291"",""-0,7547915355"",""-4,43978042"",""5,117178665"",""0,2362263574"",TRUE"
"3,152068603,""-3,448970762"",""7,461997041"",""11,20977007"",""-7,580996507"",""8,749811233"",""-11,00192282"",""6,495053357"",""-3,035202401"",""-5,305541665"",""5,35193786"",""-2,782707982"",TRUE"
"14,70428317,""-10,26440795"",""2,741536808"",""11,50649301"",""-5,042977021"",""12,15118023"",""-14,24168391"",""1,275791663"",""0,09061408418"",""-5,473424782"",""3,490021449"",""-8,041960695"",TRUE"
"11,45645775,""-7,678119929"",""0,379508082"",""3,893406179"",""-8,201493673"",""13,55736856"",""-12,01452684"",""1,418245916"",""-0,3899703258"",""-4,277936943"",""6,013501564"",""-1,847768276"",TRUE"
"15,03732493,""-7,53950282"",""8,282315291"",""-1,126427319"",""4,669080266"",""-0,4428811138"",""-5,053713186"",""3,77050158"",""-10,88894539"",""16,32645471"",""-8,97167204"",""3,666760855"",TRUE"
"7,110665857,""-8,220938234"",""14,2744934"",""2,984059757"",""5,642047672"",""2,692334935"",""-3,767376169"",""5,429173954"",""-8,13598921"",""10,52091503"",""-8,217722687"",""4,276423579"",TRUE"
"10,58147293,""-7,787925795"",""-0,353327938"",""11,17898902"",""-5,704548993"",""12,10135136"",""-8,912531308"",""3,653511381"",""0,001528134042"",""-4,661944682"",""6,115378661"",""-0,3702376279"",TRUE"
"-0,2677379488,""-1,078652852"",""-0,8784670045"",""7,609878262"",""-4,434309157"",""10,83645876"",""-10,23368913"",""5,116686953"",""1,721352818"",""-3,045658614"",""4,05075596"",""0,564468495"",TRUE"
"1,098864335,""-7,452423192"",""17,06648694"",""-7,314831277"",""7,912809122"",""0,38122418"",""-5,617393154"",""4,760421611"",""-6,236366608"",""7,896137842"",""-9,279833086"",""2,446148498"",TRUE"
"-0,7347966303,""-0,7306185604"",""3,095804983"",""0,8900563933"",""4,479836209"",""3,463392729"",""-6,285193779"",""8,067363213"",""-6,918248901"",""8,27135914"",""-2,308865045"",""-0,2059697293"",TRUE"
"7,883104108,""-5,733750387"",""-1,929309064"",""10,53394592"",""-6,802570472"",""9,464656694"",""-11,13960311"",""2,954257811"",""3,882096229"",""-2,196871153"",""3,551975922"",""-2,493312168"",TRUE"
"6,885858442,""-6,013772518"",""2,874426504"",""6,301927324"",""-7,782887812"",""8,991447689"",""-12,08713911"",""4,216515165"",""0,407290323"",""-0,9503901174"",""4,872686511"",""-6,666291695"",TRUE"
"6,120900306,""-4,859301246"",""8,130352779"",""12,93017577"",""-7,069041555"",""10,36687101"",""-11,49518022"",""6,84775308"",""-0,679472835"",""-8,262751147"",""3,871769329"",""-6,297462282"",TRUE"
